lon,lat,proj_lon,proj_lat,distance_to_closest_station
138,-23,406028.7131116035,573885.8266047728,363.0358346985519
138,-22,409520.7814824253,683561.9243139406,297.05734592063556
138,-21,413017.74162751494,793391.6589670639,263.06570294894505
138,-20,416520.6363083495,903407.7807847809,273.25378591997935
138,-19,420030.5093124763,1013643.0722137425,323.4607183505802
138,-18,423548.4070522757,1124130.398139237,398.83982649307876
138,-17,427075.38014887646,1234902.7556315828,487.8516683260951
138,-16,430612.4850075563,1345993.3234250348,584.2927041075866
138,-15,434160.7853907725,1457435.5113222694,685.0276297144563
138,-14,437721.3539948284,1569263.0097130681,788.4084874041635
138,-13,441295.27403608843,1681509.839392906,774.3640295405914
138,-12,444883.6408526113,1794210.401865766,774.1998319164135
138,-11,448487.56352705933,1907399.5303151708,789.6102901416367
139,-44,414828.403506088,-1757441.31714914,554.2534587892966
139,-43,419387.9792468306,-1642900.2758889012,527.6214346056929
139,-42,423922.3093639688,-1528993.4296019082,492.7224047441948
139,-41,428433.2818877536,-1415673.3491054506,393.83887719981317
139,-40,432922.71826334763,-1302894.277899937,303.5023888510562
139,-39,437392.3791170343,-1190611.9873160266,213.51766893218993
139,-38,441843.96956060466,-1078783.6432631991,113.74582914539698
139,-37,446279.1440852222,-967367.6832910464,70.20986559625554
139,-36,450699.51108991425,-856323.7028290888,58.507460878343615
139,-35,455106.6370845491,-745612.3496038566,12.561522208556022
139,-34,459502.0506026011,-635195.2253463679,39.10278210725476
139,-33,463887.2458550701,-525034.7940020586,94.78012700981834
139,-32,468263.6861535188,-415094.295740712,128.57880495640168
139,-31,472632.8071272333,-305337.66613821435,82.84446536030894
139,-30,476996.01975695137,-195729.45996630687,47.349690329079365
139,-29,481354.7132453706,-86234.77908258764,148.98307783493476
139,-28,485710.2577427075,23180.796038231176,258.29067433427906
139,-27,490064.00694388885,132551.27154831114,368.49103400170276
139,-26,494417.30057247885,241910.30262541492,478.95753675204037
139,-25,498771.46676516975,351291.25337363617,500.1989420495845
139,-24,503127.8243695388,460727.2545453429,396.5783164145386
139,-23,507487.6851668124,570251.259379197,298.14436678636554
139,-22,511852.3560305339,679896.0978280196,212.21773073593346
139,-21,516223.14103130886,789694.5294320681,160.32452751032588
139,-20,520601.3434971803,899679.2950776963,175.73829223991362
139,-19,524988.268038658,1009883.167868085,246.10548408417662
139,-18,529385.2225469801,1120339.0033215652,338.74454688719015
139,-17,533793.520173822,1231079.789103813,439.79123608852944
139,-16,538214.4813003576,1342138.6944926656,544.5790131031989
139,-15,542649.4355033626,1453549.1197685306,651.2996926048563
139,-14,547099.7235258583,1565344.745718945,734.8868910286287
139,-13,551566.6992596945,1677559.5834429695,784.1917963326391
139,-12,556051.7317473995,1790228.0246396663,845.1233335469516
139,-11,560556.207210624,1903384.8925645982,896.7678714354474
140,-44,497736.2945656348,-1761072.0978872643,479.58849855781045
140,-43,503207.150261164,-1646570.9642602392,447.1213217934748
140,-42,508647.7147253294,-1532703.8046444352,440.99542000488094
140,-41,514060.2533314114,-1419423.2063821033,358.91381492288934
140,-40,519446.9515598599,-1306683.4289158327,255.8073131389182
140,-39,524809.9219169426,-1194440.2589861404,163.46042545928228
140,-38,530151.21029927,-1082650.8774264783,94.26388535183173
140,-37,535472.8018657516,-971273.7362673533,28.683103316305182
140,-36,540776.6264711546,-860268.4450157791,33.879608077434355
140,-35,546064.5637090908,-749595.6651091445,56.600159869565196
140,-34,551338.4476067896,-639217.0116569386,64.05387615902
140,-33,556600.0710092928,-529094.9616826636,153.2008097433626
140,-32,561851.1896866224,-419192.76816371805,138.02486038117624
140,-31,567093.5261939241,-309474.3792413183,99.36068664418362
140,-30,572328.7735115201,-199904.36203679725,72.67888020116457
140,-29,577558.5984891178,-90447.83056673265,158.9542473560564
140,-28,582784.645116102,18929.622701939228,264.22380602881697
140,-27,588008.5376378017,128261.9920731808,372.71279084797663
140,-26,593231.8835358577,237582.92099883864,482.2425970775419
140,-25,598456.2763892779,346925.761958508,423.45655296185214
140,-24,603683.2986314268,456323.63416135736,358.06785073719175
140,-23,608914.5242170322,565809.4793646985,259.51868456418924
140,-22,614151.5212122861,675416.1160829597,152.7899841398934
140,-21,619395.8543202451,785176.2924425333,62.171821962277214
140,-20,624649.0873529948,895122.7379224125,94.35428403347753
140,-19,629912.7856614017,1005288.214207184,196.0829634482364
140,-18,635188.5185327498,1115705.565367881,304.12950554739575
140,-17,640477.8615661146,1226407.7675768342,413.5624767870663
140,-16,645782.399034963,1337427.9785552602,523.5064765481561
140,-15,651103.7262462022,1448799.5869464604,595.9921403967417
140,-14,656443.4519046801,1560556.2618031332,636.4657577750603
140,-13,661803.2004920057,1672732.0023744204,692.3740542505773
140,-12,667184.614668492,1785361.1883768504,760.3161615725924
140,-11,672589.3577070053,1898478.6309331018,837.3650450224125
141,-44,580612.6700568206,-1765362.4771425652,407.4882021652749
141,-43,586994.4593045765,-1650908.5011089097,367.29111184780896
141,-42,593340.9136311833,-1537088.23798261,358.35670408227696
141,-41,599654.6756095124,-1423854.2946329461,316.611597104036
141,-40,605938.2946169211,-1311160.949340872,220.0787173506346
141,-39,612194.2349059022,-1198964.0070562572,122.04423515741304
141,-38,618424.8830283444,-1087220.6662477364,25.761743315626752
141,-37,624632.5546852066,-975889.3960574578,26.722683360917692
141,-36,630819.5010648018,-864929.8226273672,47.06679662361975
141,-35,636987.9147254741,-754302.6235965437,87.17960137531841
141,-34,643139.9350720812,-643969.4298833944,48.385969458928365
141,-33,649277.6534701878,-533892.7339653561,123.18236248529251
141,-32,655403.1180371031,-424035.8039541878,43.66856927572117
141,-31,661518.3381447648,-314362.6028391594,115.02850248731686
141,-30,667625.2886658832,-204837.7123347262,163.9599622861711
141,-29,673725.9139916349,-95426.26082535095,216.98426616694076
141,-28,679822.1318464786,13906.145051196721,303.0521825169994
141,-27,685915.836923302,123193.48559823571,401.43185481816784
141,-26,692008.9043600401,232469.39041147,433.8629012497463
141,-25,698103.1930771152,341767.1982341851,355.90282025459635
141,-24,704200.5489934824,451120.01463531837,274.1478676967255
141,-23,710302.8081377117,560560.7678050322,219.49570362684267
141,-22,716411.7996693569,670122.2627413631,152.21427381785384
141,-21,722529.3488248525,779837.2340832979,60.733443552800274
141,-20,728657.2798013091,889738.3978301141,93.40659695446469
141,-19,734797.4185908355,999858.5021734087,195.62584594498696
141,-18,740951.5957773983,1110230.377657295,303.83320536957154
141,-17,747121.6493077086,1220886.9868727857,413.3433634794687
141,-16,753309.4272472142,1331861.4738849984,467.8810896207322
141,-15,759516.790531943,1443187.2135860363,493.7931147591893
141,-14,765745.6157267087,1554897.8611619107,541.470296678627
141,-13,771997.7978000215,1667027.4018590804,605.7904329988684
141,-12,778275.2529259692,1779610.201234699,682.0572364579294
141,-11,784579.9213233197,1892681.05607439,766.7106545642083
142,-44,663452.2824296717,-1770312.1832576576,339.6034834629939
142,-43,670744.6011487833,-1655912.611791615,288.7028162416733
142,-42,677996.5434942903,-1542146.4520037535,275.7525338854349
142,-41,685211.1290713327,-1428966.3332912095,292.84423305316136
142,-40,692391.2709927548,-1316326.555668307,183.6733903458197
142,-39,699539.7851012434,-1204182.9450925922,79.86223981012738
142,-38,706659.3984528531,-1092492.7203779903,49.16430226603919
142,-37,713752.7571439684,-981214.370407928,36.06903741937683
142,-36,720822.4335539076,-870307.5405156695,45.06008282013873
142,-35,727870.9330669184,-759732.9270317885,29.826447308220185
142,-34,734900.7003300248,-649452.1791130557,25.074851317038753
142,-33,741914.1250968936,-539427.8070657409,126.04559286153216
142,-32,748913.5477024395,-429623.09646174044,51.26833749647999
142,-31,755901.2642081626,-320002.02742016397,118.15586820187261
142,-30,762879.531254117,-210529.19849119638,217.74479796278246
142,-29,769850.5706498334,-101169.75463518137,296.0430491725189
142,-28,776816.5737334187,8110.681161566655,364.40594906257246
142,-27,783779.7055253518,117346.07305016808,426.964876674184
142,-26,790742.1087011321,226570.03464082582,363.3203644641063
142,-25,797705.907404893,335815.8888295854,286.1966759858422
142,-24,804673.2109243012,445116.72544897953,207.50629352725264
142,-23,811646.1172455152,554505.4570370775,125.85959899003876
142,-22,818626.716505633,664014.8729983877,114.67576012164396
142,-21,825617.0943588963,773677.6924118074,158.66193023094564
142,-20,832619.3352719368,883526.6157253834,174.21291064171183
142,-19,839635.5257624883,993594.3755641882,245.01172365941417
142,-18,846667.7575952901,1103913.7868666626,337.94593605967935
142,-17,853718.1309483157,1214517.7965553661,361.82139650129767
142,-16,860788.7575619774,1325439.5329407249,361.8517087114877
142,-15,867881.7638835935,1436712.3550504083,394.23644823987644
142,-14,874999.2942191241,1548369.9020727703,452.06788353266217
142,-13,882143.5139039946,1660446.143099718,527.0290826398351
142,-12,889316.6125047404,1772975.4273530762,612.8619478815029
142,-11,896520.8070631799,1885992.5350781605,705.6066850757936
143,-44,746249.8864619824,-1775920.902828026,279.0412491564736
143,-43,754452.2729188539,-1661582.9794590613,212.75417883578436
143,-42,762609.2441062086,-1547878.1264328668,193.24578386181003
143,-41,770724.1964702603,-1434758.998673839,217.4949058559624
143,-40,778800.4066748881,-1322179.9208232933,182.9351419219541
143,-39,786841.0419746798,-1210096.742643459,80.46240835719709
143,-38,794849.1697571856,-1098466.7060023565,28.585207914663805
143,-37,802827.76634667,-987248.3221530908,31.867624345427604
143,-36,810779.7251505789,-876401.2581754072,22.214964945120503
143,-35,818707.8642204285,-765886.2315799991,34.86908817349765
143,-34,826614.9332906196,-655664.9121902925,68.07448847634335
143,-33,834503.620351607,-545699.8305151524,152.7520937860165
143,-32,842376.5578077257,-435954.29191129276,61.186288038774414
143,-31,850236.328264657,-326392.29590835865,71.90904834461672
143,-30,858085.4699869134,-216978.46013381248,176.57792318990684
143,-29,865926.4820616991,-107677.94833081697,285.9354390137207
143,-28,873761.8293020193,1543.5979890897145,366.0023963350892
143,-27,881593.9469188589,110720.12467428851,328.96952559557417
143,-26,889425.2449896126,219885.2272211482,303.36493605093426
143,-25,897258.1127476287,329072.21056854224,214.12243731809858
143,-24,905094.9227157304,438314.1467174157,141.45128936432806
143,-23,912938.0347048246,547643.9304698044,67.95723221641718
143,-22,920789.7996972097,657094.3335605284,42.97956756945974
143,-21,928652.563632877,766698.0574366975,126.03708286771773
143,-20,936528.6711159949,876487.784924611,156.15713730080444
143,-19,944420.4690578077,986496.2310102589,239.56248759560677
143,-18,952330.3102713828,1096756.1929486261,301.53467534087474
143,-17,960260.5570329768,1207300.5999077137,257.15257398919806
143,-16,968213.5846242557,1318162.562345626,256.54565660110495
143,-15,976191.7848691863,1429375.4213133885,299.9680454758084
143,-14,984197.5696791019,1540972.7978717359,372.3122384901266
143,-13,992233.3746192399,1652988.6428071728,460.12651801410806
143,-12,1000301.6625099437,1765457.2868312816,556.1253503812084
143,-11,1008404.9270757046,1878413.491446862,656.7255694525276
144,-44,829000.2395914143,-1782188.2807218756,231.62996833264668
144,-43,838112.1744289604,-1667919.2450760303,143.71203583630316
144,-42,847173.6579766725,-1554282.8983529229,111.07764772544098
144,-41,856188.4633067831,-1441231.9240019943,137.1390372255733
144,-40,865160.2304267344,-1328720.6741836134,162.48946354051623
144,-39,874092.477802472,-1216705.0252601907,51.49790592652846
144,-38,882988.6129588212,-1105142.244861195,18.547358206364933
144,-37,891851.9422594719,-993990.8692363803,20.736661374811305
144,-36,900685.6799567939,-883210.5897657704,29.170269268778544
144,-35,909492.9565911392,-772762.1476274539,54.838745746725294
144,-34,918276.8268101776,-662607.2357384991,81.47885122225692
144,-33,927040.276670955,-552708.4071828496,170.10199999732092
144,-32,935786.230480548,-443028.9894254608,76.09823857352696
144,-31,944517.5572252945,-333533.00368598744,85.08824427192572
144,-30,953237.0766334478,-224185.08890949812,182.4016447599484
144,-29,961947.5649116499,-114950.42982773445,222.99397975672196
144,-28,970651.7601917362,-5794.688652963169,283.1258974965021
144,-27,979352.3677210064,103316.06001108744,232.2516842810514
144,-26,988052.0648261493,212415.39141975626,228.44280120558665
144,-25,996753.5056784477,321536.5904459414,161.09934557011914
144,-24,1005459.3258856572,430712.7091649654,66.78664687425568
144,-23,1014172.1469340161,539976.622559997,55.10086328638638
144,-22,1022894.5805021644,649361.0826211345,108.68224655066886
144,-21,1031629.2326673018,758898.7710931186,27.138046770962227
144,-20,1040378.7080226796,868622.3511110983,95.58793204004532
144,-19,1049145.6137244513,978564.5179505285,205.05153803961926
144,-18,1057932.5634850364,1088758.0491063078,203.9311965729505
144,-17,1066742.1815294009,1199235.8539068575,155.17608472587392
144,-16,1075577.106530067,1310031.0228614889,153.46436523139582
144,-15,1084439.9955362051,1421176.8769334983,217.96436053320596
144,-14,1093333.527911805,1532707.0169271908,309.7491942776602
144,-13,1102260.4092977007,1644655.3731739807,410.918033761933
144,-12,1111223.375612104,1757056.2557014572,515.9750145942099
144,-11,1120225.1971042815,1869944.4050688853,622.9521790416194
145,-44,911698.1022474611,-1789113.920102609,171.1559781319428
145,-43,921719.0085179922,-1674921.0074441053,97.56626082176426
145,-42,931684.4306728367,-1561360.3622278364,32.02833703725702
145,-41,941598.518171343,-1448384.6994242663,66.09362060199359
145,-40,951465.2741340401,-1335948.4016031378,139.67769477122985
145,-39,961288.568015449,-1224007.374520856,56.39527661890752
145,-38,971072.1472619132,-1112518.9142740539,4.777259893413429
145,-37,980819.6480671967,-1001441.5847345326,13.094771100425106
145,-36,990534.6053250737,-890735.1041348447,26.728234394719724
145,-35,1000220.4618665128,-780360.2398062597,56.37115241766193
145,-34,1009880.5770590395,-670278.7101850037,58.251879346779944
145,-33,1019518.2348372196,-560453.0933011576,167.9712660412985
145,-32,1029136.6512257118,-450846.741049946,96.88056979492534
145,-31,1038738.9814098519,-341423.69861912436,97.07759215296865
145,-30,1048328.3264030949,-232148.62851035633,90.71410394577666
145,-29,1057907.739355737,-122986.73864838961,150.88059482551947
145,-28,1067480.2315450725,-13903.714120404387,214.44806946447528
145,-27,1077048.7780834248,95134.34786966948,139.50640638768607
145,-26,1086616.3233772547,204161.0002102339,132.24937234201101
145,-25,1096185.7863677223,313209.5056006902,79.10001288658732
145,-24,1105760.065580636,422312.8940979498,57.411854028256045
145,-23,1115342.044011578,531504.0187847425,68.04509879274656
145,-22,1124934.5938701637,640815.6098326622,152.65108806324565
145,-21,1134540.5812057916,750280.3272147472,85.02832803749821
145,-20,1144162.870435877,859930.8123068268,125.19138920197783
145,-19,1153804.3287964044,969799.7386036448,134.91700495756967
145,-18,1163467.8307336506,1079919.861764595,98.14513528918528
145,-17,1173156.2622551306,1190324.069194793,69.08182647657618
145,-16,1182872.5252571485,1301045.4293595252,64.3784024832403
145,-15,1192619.5418458392,1412117.2410245526,167.35062644554313
145,-14,1202400.2586681973,1523573.0826102195,276.31639790732265
145,-13,1212217.6512693388,1635446.861844456,386.228112092089
145,-12,1222074.7284921112,1747772.8658984308,496.4524088321034
145,-11,1231974.5369351504,1860585.8121881655,606.814940376705
146,-44,994338.2381831894,-1796697.3824539627,100.74455985824436
146,-43,1005267.4813849418,-1682587.8232270847,58.15528062386582
146,-42,1016136.2111582876,-1569110.0699281509,24.237364899803676
146,-41,1026948.9530869563,-1456216.872042636,9.54690989784787
146,-40,1037710.0731510943,-1343862.645438052,116.85962042064195
146,-39,1048423.7915487931,-1232003.3280567478,50.30863208449879
146,-38,1059094.1954106346,-1120596.2471664385,29.213894945057735
146,-37,1069725.2505302208,-1009599.9968846173,33.35027515339214
146,-36,1080320.8122189085,-898974.324846917,1.1676029721534522
146,-35,1090884.6353802902,-788680.0270219166,46.628783245849476
146,-34,1101420.38388904,-678678.8497889035,97.05597759958299
146,-33,1111931.639349312,-568933.398493575,151.70495478724084
146,-32,1122421.9092997145,-459407.0517818964,57.66234504061976
146,-31,1132894.6349248025,-350063.8810863095,57.43087620576195
146,-30,1143353.1983268836,-240868.57470256343,11.613191777729405
146,-29,1153800.9294065894,-131786.36595136617,120.7905992285131
146,-28,1164241.1123960046,-22782.9649675646,177.32183627843617
146,-27,1174676.9920840997,86175.50629806782,69.18561246288573
146,-26,1185111.7797706735,195122.57624249384,51.83684578874393
146,-25,1195548.6589819435,304091.48328550137,83.88451193535874
146,-24,1205990.7909782417,413115.23337419867,72.05655626391419
146,-23,1216441.3200819492,522226.65561069106,95.30512966286051
146,-22,1226903.378851796,631458.4562756704,187.0195192698967
146,-21,1237380.0931279056,740843.2715025025,106.96525695489937
146,-20,1247874.5869704906,850413.7188409354,28.304650902106186
146,-19,1258389.9875138176,960202.4479361662,30.046362054522216
146,-18,1268929.4297560186,1070242.1905380904,10.799191995008563
146,-17,1279496.0613044212,1180565.8100461403,25.124836058857824
146,-16,1290093.0470953698,1291206.3507877649,81.81750198518141
146,-15,1300723.5741069422,1402197.0872227836,177.41075127511994
146,-14,1311390.8560825635,1513571.5732614673,282.55155428484517
146,-13,1322098.1382832257,1625363.6918813037,390.7331232757953
146,-12,1332848.7022858988,1737607.7052260383,499.9801059630785
146,-11,1343645.8708456845,1850338.3053702377,609.7160647877175
147,-44,1076915.4148068007,-1804938.1876077605,63.18202799463602
147,-43,1088752.3029241129,-1690919.2069790363,5.12755975789143
147,-42,1100523.6521318755,-1577531.5307594012,25.127023405725648
147,-41,1112234.3638516492,-1464727.9459411418,18.937613142489905
147,-40,1123889.166646754,-1352462.904575827,123.68498440264285
147,-39,1135492.631191638,-1240692.3795816563,56.017814080139125
147,-38,1147049.1840423332,-1129373.7320993776,4.25006152602425
147,-37,1158563.120341174,-1018465.5891139031,30.252633740429033
147,-36,1170038.6155729906,-907927.7302126372,7.202145939293171
147,-35,1181479.7364762474,-797720.9824837811,36.17434812135181
147,-34,1192890.4512007777,-687807.122671818,20.64222797122657
147,-33,1204274.638793545,-578148.785805808,104.17666971960529
147,-32,1215636.0980850179,-468709.3796012453,51.75332119263094
147,-31,1226978.5560410817,-359453.00401017215,65.35135694205228
147,-30,1238305.6756387495,-250344.37535828512,14.440532431984566
147,-29,1249621.0633181464,-141348.75456360076,107.35358390187119
147,-28,1260928.2760581975,-32431.878979790974,191.11875300692768
147,-27,1272230.828119067,76440.10255044143,99.57701857214276
147,-26,1283532.1974905597,185300.69180968008,88.65965228632402
147,-25,1294835.8320823763,294183.1008335122,168.2033160632308
147,-24,1306145.1556892083,403120.3093693791,163.14575267455427
147,-23,1317463.5737611444,512145.1204600956,185.66351338640365
147,-22,1328794.4790076816,621290.2144245568,227.4989681809867
147,-21,1340141.2568617489,730588.2014900204,128.96075947188052
147,-20,1351507.2908285453,840071.6733148667,63.493681863133034
147,-19,1362895.967742618,949773.2536274571,39.68917272284459
147,-18,1374310.682955452,1059725.648195673,107.2349805734335
147,-17,1385754.8454748886,1169961.694332427,118.60264800441743
147,-16,1397231.883076915,1280514.4101350447,165.45707965907494
147,-15,1408745.2474097603,1391417.0436505345,235.94812304513786
147,-14,1420298.4191097918,1502703.122154531,324.69496939979757
147,-13,1431894.9129483956,1614406.5017286832,423.5023240852309
147,-12,1443538.283028882,1726561.4173199225,526.0945609715224
147,-11,1455232.1280524288,1839202.5334647147,631.3931262177584
148,-44,1159424.4035129424,-1813835.8137743357,96.36848957562681
148,-43,1172168.1870600712,-1699914.6311750512,19.454621531845483
148,-42,1184841.410366287,-1586624.2114931974,15.08465874952402
148,-41,1197449.350380635,-1473917.3822172903,23.398757584932838
148,-40,1209997.0979502054,-1361748.6344669515,128.7148413218151
148,-39,1222489.5739363993,-1250073.9789239361,124.133186549743
148,-38,1234931.544040418,-1138850.8133018177,13.311214849813217
148,-37,1247327.6324813701,-1028037.8000725742,38.048555561108046
148,-36,1259682.3346531757,-917594.7533220531,69.13910015696554
148,-35,1272000.0288716743,-807482.5337384205,10.027812894075742
148,-34,1284284.9873106047,-697662.9508515683,44.01464849838662
148,-33,1296541.3862141264,-588098.6717397869,22.186950771621646
148,-32,1308773.3154640344,-478753.13550504035,63.80089674196785
148,-31,1320984.7875715622,-369590.47289208596,98.82586839677688
148,-30,1333179.7461564965,-260575.43049064765,11.41873361139428
148,-29,1345362.0739701027,-151673.2990156597,113.66879534809786
148,-28,1357535.6005129274,-42849.84520905267,176.98007842909465
148,-27,1369704.109293813,65928.75305116375,93.0927370006626
148,-26,1381871.3447723514,174695.9688119307,102.78911735384916
148,-25,1394041.0190234126,283484.9856217247,192.3789751298144
148,-24,1406216.8181592606,392328.75494011125,141.28935894539026
148,-23,1418402.408542066,501260.05167360354,153.96513995500857
148,-22,1430601.4428172742,610311.5281100529,146.05047061311157
148,-21,1442817.5657962605,719515.7665057958,89.70311718522828
148,-20,1455054.4202149755,828905.3305642174,26.112594178518382
148,-19,1467315.652393799,938512.8160311771,89.10205042796792
148,-18,1479604.9178225833,1048370.9006216847,185.1385429360885
148,-17,1491925.8866938325,1158512.3934829582,217.67525065958765
148,-16,1504282.2494061373,1268970.2843915515,258.11557697115825
148,-15,1516677.7220593272,1379777.792876471,318.890784770705
148,-14,1529116.0519623258,1490968.4174558516,390.4192544505828
148,-13,1541601.0231743655,1602575.9851718014,476.3031399758967
148,-12,1554136.462100059,1714634.701606755,570.7529572455809
148,-11,1566726.2431587977,1827179.2015642035,670.0259008981161
149,-44,1241859.980013765,-1823389.6975755477,133.06677764034464
149,-43,1255509.852082341,-1709573.526244638,94.54192540940272
149,-42,1269084.1470463604,-1596387.5364009761,59.36332314849374
149,-41,1282588.5170482278,-1483784.599016171,72.57343935558241
149,-40,1296028.4148964628,-1371719.247159418,160.07183151756055
149,-39,1309409.1113278398,-1260147.5320613328,151.33608447836156
149,-38,1322735.710886977,-1149026.8907058004,49.9897958790663
149,-37,1336013.1665769613,-1038316.0236692677,64.15074915231973
149,-36,1349246.2934161648,-927974.7820805063,27.08509367371619
149,-35,1362439.7810205764,-817964.0627058618,4.361813631992233
149,-34,1375598.2053173352,-708245.7102787723,33.72817482039064
149,-33,1388726.039483367,-598782.4262905983,32.65054372613913
149,-32,1401827.664192831,-489537.68354472617,46.0788316275644
149,-31,1414907.3772482444,-380475.6458497953,40.7874796897887
149,-30,1427969.402662466,-271561.0922917252,85.31485348595223
149,-29,1441017.8992520564,-162759.3455800794,141.91472221648905
149,-28,1454056.968796706,-54036.2040126209,159.03558198492166
149,-27,1467090.6638143728,54642.123355784235,50.81781935399685
149,-26,1480122.994997345,163309.07871700276,66.54969423160213
149,-25,1493157.938350621,271997.8150312829,153.62860684038637
149,-24,1506199.4420706406,380741.25338391063,51.743950193972644
149,-23,1519251.4331995111,489572.1384698514,79.30208009499539
149,-22,1532317.824087348,598523.0924784483,43.59746351731537
149,-21,1545402.5186931915,707626.6676320769,24.65420491455413
149,-20,1558509.4187530945,816915.3976172699,61.63998578372399
149,-19,1571642.4298423927,926421.8481334884,137.41786250416044
149,-18,1584805.4673578467,1036178.6667737941,236.8297229388159
149,-17,1598002.4624442356,1146218.6324423004,321.4219644506994
149,-16,1611237.367889086,1256574.704505957,358.71393437283626
149,-15,1624514.1640085317,1367280.0718723796,405.0328690316029
149,-14,1637836.8645467819,1478368.2021811388,471.69749558624494
149,-13,1651209.5226113172,1589872.891292966,545.2064052951412
149,-12,1664636.2366657725,1701828.313259965,629.638211424729
149,-11,1678121.1566024334,1814269.0709596586,721.1632088651329
150,-44,1324216.9246697251,-1833599.2340804734,197.93025228113285
150,-43,1338772.020979846,-1719895.2806077886,175.39759841741463
150,-42,1353246.5281071428,-1606820.887290462,141.3257685008193
150,-41,1367646.4730294973,-1494328.9715672997,151.3300549487229
150,-40,1381977.6701716003,-1382374.1113359416,208.61970558626925
150,-39,1396245.7398118672,-1270912.4011586022,175.67142432592306
150,-38,1410456.125015125,-1159901.31998447,88.93415468464728
150,-37,1424614.1072548253,-1049299.6091094534,10.44209015247439
150,-36,1438724.8208689159,-939067.1592473882,27.323342318532443
150,-35,1452793.2664765993,-829164.9057187255,31.16097940777542
150,-34,1466824.3234686768,-719554.7308763624,41.04159609198465
150,-33,1480822.761671608,-610199.3729863835,55.09343758853341
150,-32,1494793.2522745435,-501062.3408664275,76.16656227429472
150,-31,1508740.3780991554,-392107.83365807385,24.122359088384957
150,-30,1522668.64328392,-283300.66517355555,110.52593308359228
150,-29,1536582.482447365,-174606.19231275402,138.12878778508028
150,-28,1550486.2693886107,-65990.24709484355,150.72511638203375
150,-27,1564384.3253781325,42580.9281088913,43.001763673147146
150,-26,1578280.9270869673,151140.74251774958,74.40606184982701
150,-25,1592180.3141984898,259722.31640458546,164.47596813298176
150,-24,1606086.6967433253,368358.53839590604,78.4546677883454
150,-23,1620004.262194865,477082.1209018167,20.27482262266012
150,-22,1633937.1823601741,585925.6539475822,61.72836192471771
150,-21,1647889.6200987673,694921.6576604816,86.08646861193131
150,-20,1661865.73589975,804102.6336502291,152.0894898775739
150,-19,1675869.6943461203,913501.1155079091,214.17970419273908
150,-18,1689905.6704936353,1023149.7186374535,289.51945558651914
150,-17,1703977.8561904368,1133081.189624388,381.67965783428883
150,-16,1718090.4663627045,1243328.4553391365,455.9193721850841
150,-15,1732247.7452908526,1353924.6719664813,499.3277838662829
150,-14,1746453.9729002344,1464903.2741483361,556.3875545986085
150,-13,1760713.4710899433,1576298.024424162,625.1466811049804
150,-12,1775030.6101231326,1688143.0631519188,700.2867484612694
150,-11,1789409.815102219,1800472.9590921742,783.8455749479431
151,-44,1406490.0228200692,-1844463.7768436947,271.4638656282132
151,-43,1421949.421775022,-1730879.2407136955,254.5947141309787
151,-42,1437323.2245716131,-1617923.6035447996,223.99664982333988
151,-41,1452617.8326415876,-1505549.8322241767,233.7089298367613
151,-40,1467839.4216576489,-1393712.5523539342,275.1700118517253
151,-39,1482993.9610839917,-1282367.904607883,226.94586062470037
151,-38,1498087.232161007,-1171473.4125928583,140.39405741980565
151,-37,1513124.8444981014,-1060987.860936636,97.90605600777639
151,-36,1528112.251427702,-950871.1824777491,78.3982599748076
151,-35,1543054.7642555973,-841084.3535642439,36.99161086189826
151,-34,1557957.565527299,-731589.2965820024,3.8893482064682985
151,-33,1572825.7214167858,-622348.7889311652,12.269801838939774
151,-32,1587664.193332428,-513326.3777541611,13.79002399672069
151,-31,1602477.8488248808,-404486.2997923475,13.757084020905147
151,-30,1617271.4718730457,-295793.4058121789,27.322992919051043
151,-29,1632049.772616626,-187213.08909737994,86.5826884147887
151,-28,1646817.396597233,-78711.21755197732,94.68847287894617
151,-27,1661578.9335642464,29745.9309988651,33.29428477581483
151,-26,1676338.9258966623,138191.7306864815,102.92916258116794
151,-25,1691101.8766877844,246659.26699922964,93.65497883831182
151,-24,1705872.2575358534,355181.3940224034,21.062230602642746
151,-23,1720654.5160804025,463790.7898099677,65.35500225826387
151,-22,1735453.0833212973,572520.0101595772,143.12663884825045
151,-21,1750272.380754944,681401.541044318,189.24364204214515
151,-20,1765116.8273600668,790467.8499391548,227.42076656321828
151,-19,1779990.846463636,899751.4362668355,296.74048856508045
151,-18,1794898.8725160477,1009284.8811770309,365.6788939137434
151,-17,1809845.357803387,1119100.8968632293,442.5668287365549
151,-16,1824834.7791236094,1229232.375614484,531.4895263747583
151,-15,1839871.6444526697,1339712.4387933537,597.9290891959145
151,-14,1854960.4996260696,1450574.4859270975,646.7391777320785
151,-13,1870105.9350608636,1561852.2440961332,709.5333470080863
151,-12,1885312.5925430057,1673579.8178025812,779.5055800770305
151,-11,1900585.1721048586,1785791.7395012414,855.6377500289308
152,-44,1488674.0651130266,-1855982.6379462415,348.210433433289
152,-43,1505036.7878576429,-1742524.7110821477,328.74940100306526
152,-42,1521308.9128881204,-1629694.9821644006,306.79711860062173
152,-41,1537497.2156847427,-1517446.4705065668,316.89107174556614
152,-40,1553608.2327771964,-1405733.8522882317,349.5824454463323
152,-39,1569648.2824374812,-1294513.3170718765,280.99364987661767
152,-38,1585623.4837154984,-1183742.4358114952,212.17034898974012
